artist_id,artist_mbid,artist_name,tag_name,tag_weight
781066,55a9fc90-3d6c-42b1-9ca3-b97a7207bb61,Anchors,punk,2
7839,1cf41bc8-6033-4294-8e45-68613a80aae4,Dicks,queercore,2
48242,ede80a9f-f114-4041-b0d9-2584a0b30ec9,Andrew Hill,jazz,4
48242,ede80a9f-f114-4041-b0d9-2584a0b30ec9,Andrew Hill,avant-garde jazz,2
63241,f1cd52dc-49d1-4df6-93ea-3587d8fba30b,Serú Girán,progressive rock,2
2261069,bb73455e-6780-468a-a15b-92e051e14c21,Order of Nosferat,black metal,2
22283,a91fbcd5-a74b-436e-ae0d-d2f6bb817820,Bo Kaspers orkester,jazz,3
756819,dfed90f8-ddc7-4c9b-a433-748a0da64d1d,The Ills,bratislava,3
2583,69737ebe-836c-40dc-a938-7e85688426ff,Alain Souchon,chanson,2
263218,b5ac6096-25c3-42ca-ba3e-9e52f56fbf95,Ananda Shake,goa trance,2
561097,ce0d2254-d63c-49e4-be7d-920b41113b45,Herr von Grau,rap,2
709951,1006e440-2ecb-42a2-8722-59c70b0cb9c2,Konrad Leitner,conductor,2
412182,294164b1-0dd2-481d-bdc3-39b36538b571,Mary Anne Hobbs,radio dj,2
422294,a79b0958-19d5-4502-b436-3a0eef4bb5c4,Kurt Moll,bass,2
1665527,bc379fbd-7c6a-4e90-addf-b677e81d1514,Where Siberia Ended,rock,2
561097,ce0d2254-d63c-49e4-be7d-920b41113b45,Herr von Grau,flow,2
708066,22ea3bbb-fa46-444c-b6a0-7a336de92950,Steelwing,heavy metal,3
561097,ce0d2254-d63c-49e4-be7d-920b41113b45,Herr von Grau,niveau,2
487650,e7b04511-7bd9-4f36-9985-491219892a0c,Arcana Coelestia,funeral doom metal,2
615070,9abb0ead-27cf-4bfd-b3f7-93aa7933935d,Raphaël Faÿs,jazz,2
481187,4c8702d6-86f9-4ef0-a9ee-08042481c542,Gustavo Dudamel,conductor,2
307030,110be9d3-38bc-43ab-8666-3c34f8b60d99,Satellites LV,latvian,2
806454,1ba3e800-506a-4091-af45-d30046327505,Obscure Sphinx,metal,3
88503,34ecc297-1473-49a0-87b5-0b52e632db58,Aγνή Mπάλτσα,mezzo-soprano,2
395037,cf2ac41c-ea17-41c3-88c5-3d73a785f411,Jäger 90,ebm,4
609649,22f6ed4d-c1ce-4f7b-8e69-a5761a9de9aa,Villagers,indie rock,2
601637,f3f32e82-cd7f-4809-94a5-57b42bd21f80,Murkrat,funeral doom metal,2
129177,da17fc71-228f-4294-94f8-6553ae541988,Biermösl Blosn,kabarett,2
802297,5b1028e6-462d-4c9e-b046-e4907cef2d34,☾∧† ◯,sillyname,2
11075,bcabb743-60ed-406b-94da-9bf82e032e58,Men Without Hats,canadian,2
454367,387d3712-60ae-464a-8784-1fd94034704a,Alacranes Musical,duranguense,2
14284,92d37892-6186-4459-9cc1-f0dde57652d0,Joan Baez,acoustic,2
98007,0dd6d8d0-e132-4f54-9b9e-175ea149aeb1,YOB,sludge metal,3
726775,a3a078fe-60bd-4471-abc7-3f88c1692026,Gammadion,rock against communism,2
23034,aad3af83-5b59-4b86-a569-1a8409149b09,Aaron Copland,classical,5
14284,92d37892-6186-4459-9cc1-f0dde57652d0,Joan Baez,folk,3
143929,ad9f40c8-6e7e-40eb-89b2-22c455305824,Pop Levi,rock,4
199457,b1bdc345-273f-4f58-b653-2eb6ec76ab74,Robin Williamson,folk,2
2945922,fa083070-1247-4ff0-8250-c426350bc994,Entries,gothic rock,2
528152,8e996c1a-c3bc-4ab1-83a8-a7fa07511685,Inquisition,thrash metal,6
724527,f2540017-49ad-467a-ac22-9dc794bac1e2,The Corner Laughers,california,2
724527,f2540017-49ad-467a-ac22-9dc794bac1e2,The Corner Laughers,jangly,2
724527,f2540017-49ad-467a-ac22-9dc794bac1e2,The Corner Laughers,indie,2
14284,92d37892-6186-4459-9cc1-f0dde57652d0,Joan Baez,singer-songwriter,2
1067085,0ece139d-19a4-44c6-85e6-0406e8055a21,Ibibio Sound Machine,disco,2
725226,c2a33353-1dc8-44e4-8abe-ed675237a02a,Profane Creation,black metal,2
217742,195f9eff-9af2-43b6-87ea-bd1c0cffc254,Epic45,post-rock,2
3248,705076ef-a0c5-472f-bebd-3e72174fcaf4,Luciano Pavarotti,opera,2
717913,6170f1e6-b07d-4310-9de4-22ddea20c5ef,Autonomads,punk,2
2261086,789e2f66-60ec-4421-b94a-b0b94cfc80ec,Noitasapatti,black metal,2
578927,fb2cc158-0ad2-4dc5-a6b6-b2a1a8e2fe65,Red Fang,stoner metal,7
2583,69737ebe-836c-40dc-a938-7e85688426ff,Alain Souchon,french,4
625599,c0e9bf2e-9c31-4ff1-8e23-0021652a9015,4 Позиции Бруно,experimental,5
96025,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,LCD Soundsystem,electronic,7
812157,707a2a1a-4af1-44ef-b009-93430f82322d,Havikk the Rhime Son,hip hop,2
802405,42082dc8-668d-4613-8c80-33abfd8bab7c,J. Stalin,hip hop,2
305059,aad6dbfc-3664-487a-8e58-5d4725f9c19b,Кукрыниксы,gothic rock,4
305059,aad6dbfc-3664-487a-8e58-5d4725f9c19b,Кукрыниксы,gothic,2
802405,42082dc8-668d-4613-8c80-33abfd8bab7c,J. Stalin,hyphy,2
44937,14fde840-7389-470f-803e-3c93869ca821,The Blood,punk,2
317,8538e728-ca0b-4321-b7e5-cff6565dd4c0,Depeche Mode,electronic rock,2
533220,46e2ea0e-b023-4ba6-b43a-d95615d7b6cd,Vessels,math-rock,2
6099,a587390a-db69-4ba9-9d7b-3afa13aefc6a,Karma to Burn,instrumental,4
172292,70c8407a-c83a-4f88-91f6-940561c42d4c,The Force Dimension,ebm,2
727320,297ec7d0-cfbc-4d18-b8ab-e07c8202866d,Acid Tiger,hardcore,2
38967,1e6d7f54-95b1-400f-863c-2a72a7494e59,CMX,progressive rock,3
1060,28cbf94d-0700-4095-a188-37e373b069a7,Basement Jaxx,electronic,4
807789,da02dddc-60fa-4ca4-88bb-8012598f1f86,Two Steps From Hell,production music,4
637917,4bc09c51-5d42-4c93-9ba6-8cc21a0edb8d,Them Crooked Vultures,hard rock,2
637917,4bc09c51-5d42-4c93-9ba6-8cc21a0edb8d,Them Crooked Vultures,stoner rock,2
23309,25a68e3f-bb30-4260-9193-8b84fc4c4d49,Starflam,hip hop,2
1436081,60d7f219-f84f-443b-9165-2ddfdbfc8e76,Pro Patria,ebm,2
670176,86614af2-d74c-46f8-b641-586de78778ba,Circle of Contempt,metalcore,2
382084,367e6484-27c9-4a42-9b08-72e516469e92,Graven,black metal,2
247334,a1bb4cd5-4a37-4a65-bc84-6fb887e81812,Battle of Disarm,japan,2
817264,8e661a15-9e85-4269-91a9-ed292395084d,The Returners,horror punk,2
2935,db4624cf-0e44-481e-a9dc-2142b833ec2f,Robbie Williams,swing,2
53638,4de9aada-a5fa-4899-8914-cfcf8dd19066,Siouxsie Sioux,post-punk,3
53638,4de9aada-a5fa-4899-8914-cfcf8dd19066,Siouxsie Sioux,new wave,2
816458,a64236b3-a81c-4657-a608-536aa2ea9c0f,The Hellfreaks,psychobilly,2
44758,1d46cb3a-8071-45ba-855e-74e3cff20974,Deacon Blue,soft rock,2
5803,e9461e3f-2d60-4d3f-9514-096536441a18,Frenzal Rhomb,australia,2
546,b09b5127-c62e-4bb2-b790-1e4aa18749ed,Armand van Helden,dance and electronica,2
336633,405d562e-00cd-4d72-94b6-c91bac554539,Juan Sánchez Gorio,tango,2
114078,b5181aee-8294-4328-b67c-635300aa766b,New Musik,electronic,2
620697,cdcb59c3-2ae2-49f9-afd8-9cf4a9260851,Kitty in a Casket,psychobilly,2
3895,4deb8a6c-38f1-47d6-9e75-ada1add9dd65,Jean‐Pierre Rampal,french flutist,2
2018,f41490ce-fe39-435d-86c0-ab5ce098b423,Simple Minds,electronic,3
172292,70c8407a-c83a-4f88-91f6-940561c42d4c,The Force Dimension,electronic,2
1939,84d06499-0643-46b8-9e1f-45f743a53f5e,Bananarama,electronic,2
2935,db4624cf-0e44-481e-a9dc-2142b833ec2f,Robbie Williams,adult contemporary,2
542781,fe314220-53a3-4360-93d1-2e54a5d3b715,Griminal,grime,2
542781,fe314220-53a3-4360-93d1-2e54a5d3b715,Griminal,rapper,2
918,534ee493-bfac-4575-a44a-0ae41e2c3fe4,Rush,rock,12
271572,e2b294b7-f705-4317-a96b-fd94da3719e5,Мстислав Ростропович,cellist,2
271572,e2b294b7-f705-4317-a96b-fd94da3719e5,Мстислав Ростропович,classical,2
85554,e0a1ff5e-3737-4569-b0e5-46079545fa20,Helium Vola,medieval,3
812286,fa1de503-aba7-41fa-a1ed-371b3e87a717,Madeon,nu-disco,3
24092,461b7812-cc9c-4e30-ab22-1b42bdba15fd,Dave Koz,jazz,3
751598,d4933075-efd7-4845-9fea-cdd8b63d3216,人間椅子,metal,3
10859,d8661c02-f423-4d72-8044-40ff05daf7a1,Gang of Four,post-punk,7
845623,41bca631-75fb-4bbd-9f9b-10bf4ad8f08b,Rajan Mishra,death by covid-19,2
722985,8614e71c-aafa-4554-ba6b-005c53c1c8af,Julia Kleiter,soprano,2
12387,527c65d1-9fdb-4482-8796-dde2980bd63a,Neneh Cherry,pop rap,3
732764,29165114-f2f6-437c-b0eb-58f219ae95a0,Alan Titus,baritone,2
66881,337457b8-e6aa-48d1-aee1-21cbdbde3878,Aircrash Bureau,old school ebm,2
576861,70ba5f62-8e76-4ae3-89bd-3f6022e40232,Irena Grafenauer,flutist,2
681949,608b59e0-8da0-451a-a642-a584a3c85c8d,Stéphane Guillaume,jazz,2
810067,fac3a173-f23e-4626-b289-341d86baa2ad,Navarra,folk,2
71347,1a3c6e99-8dad-4302-805b-fb373ff2d5f4,The Babys,rock,2
428268,275ab21d-7c57-4aa7-9813-32345dac96d4,Lovefoxxx,brazil,2
253973,9ac7ace1-12bb-45be-bb1f-9142c2c7109e,The Lennons,punk,2
6587,ff2a0e30-aec1-44dd-ae06-dc78877f512d,Ian Gillan,rock,3
253545,70918e21-3fac-4dbf-85e3-b5d44d479dc5,Pops Mohamed,jazz,2
373694,e2a70ff9-e54e-47a3-b0a8-f0dd1e737670,Matthias Weckmann,german,2
413052,ea8a5fc8-da0f-47f3-a07a-e94f17a0b76e,D.N.C. Défendant Notre Cause,hip hop,2
83874,7aa4a16e-9d5a-41d3-968e-fae1a2c84d05,IAM,marseille,2
159148,a9055d04-92ee-4c6c-80ac-e2ea7be06bf1,I Love You but I’ve Chosen Darkness,indie rock,2
35408,aa0bb932-b375-4250-b563-1ab3c9bf72fd,Tina Brooks,jazz,2
21614,8eae1e0a-1696-4532-9e3c-0a072217ef4c,Drive‐By Truckers,southern rock,2
75375,89845f0d-2ab9-4edb-b032-7102c914a6e5,Kryptic Minds,dubstep,3
5189,1a88b270-d763-48d5-a62c-2bb9cabb140c,Grant Green,jazz,4
96846,3e8a6653-76a4-4deb-b25a-73c536fad149,Zed Bias,dubstep,2
313144,5bc00e04-97da-47c5-9588-7cc9b39a6d54,cirKus,sweden,2
191627,ef591e39-0c7b-4684-92b9-2f97ed25802e,Dezarie,reggae,2
481747,8c8e0716-0cda-476c-877f-6bf7e540b95f,Larry Unger,folk,2
256190,58dd933b-f010-406b-995c-9d23c9dce8b1,The Moving Violations,contra,2
33778,baf5ae4f-55c1-4c39-8f11-b8885ccc1a49,Klezmer Conservatory Band,klezmer,2
544149,773055b0-ae36-44cf-84a2-d1b75b7f29bc,Amaseffer,oriental metal,2
699209,30a0d440-98c4-4604-b82e-5c1b21ca1029,The Hirsch Effekt,rock,2
741745,8d8276f8-dd22-4758-bce8-9267ee0db1d1,Shotgun Revolution,rock,2
3012,ae389557-f85b-4954-88f2-7b542db07ff8,Solas,celtic,2
743598,f7bdae3d-5a95-4e29-812d-2a5ae3afa880,The Honey Dewdrops,bluegrass,2
513974,30e3ddd1-47c4-48f7-825e-c63af9d8b552,Jeroen Van Vliet,jazz,2
287573,09deef08-8610-4295-9ea4-544950f45b32,Powerglove,power metal,2
5955,38e4df82-6079-42f8-91fa-904e0fecf78f,Project Pitchfork,ebm,2
287573,09deef08-8610-4295-9ea4-544950f45b32,Powerglove,video game metal,2
5955,38e4df82-6079-42f8-91fa-904e0fecf78f,Project Pitchfork,darkwave,2
1455,98ed42ad-aafa-46a8-899b-150fa237133a,Apoptygma Berzerk,futurepop,8
71489,17d16c18-5b51-45bd-87cd-cb76580c1623,Diorama,darkwave,2
626998,721b15d2-4659-4fd6-9ac6-6dcd7bc0b547,柊つかさ,lucky star,2
31136,e3b208cf-b18f-450e-a661-79f4eabe8090,Two Lone Swordsmen,downtempo,2
111091,bfd84c48-8659-4837-88b0-760eda171e5d,Melechesh,black metal,6
210037,a501321b-960b-4abc-947d-01ca41175292,Pretty Woman,eurobeat,2
205140,281cbfed-26c6-4efc-aaf4-501b922f6ea0,Mortal Decay,brutal death metal,2
746397,eee4e05e-0130-47a9-813a-60a59dd9effe,Christian Mistress,heavy metal,3
35877,2449300a-6ca7-45da-8102-22789d256475,Kamelot,symphonic power metal,3
6099,a587390a-db69-4ba9-9d7b-3afa13aefc6a,Karma to Burn,hard rock,3
126660,092b9bb2-c774-4b95-8251-d5cd337a536e,The Tangent,progressive rock,5
12119,b4f41f07-4927-4787-b688-4f1b170e09e6,Manau,hip hop,3
752814,d5f3e952-f63a-4dca-b1e6-43f6e199fda5,Amaury Wallez,bassoon french,2
487462,b1e214db-f344-4d6f-a1be-d206c15cb5a4,Zuby,rap,2
487462,b1e214db-f344-4d6f-a1be-d206c15cb5a4,Zuby,rapper,2
487462,b1e214db-f344-4d6f-a1be-d206c15cb5a4,Zuby,zuby,2
66883,2f523b9d-7be9-4886-9dab-ddc6381e85f1,Tribantura,ebm,3
73123,a2e815a8-54d1-405f-a3b2-1fc9367ed0d3,Pagan’s Mind,progressive metal,2
12387,527c65d1-9fdb-4482-8796-dde2980bd63a,Neneh Cherry,contemporary r&b,2
1821392,eae78d66-c544-4045-9d83-47e42ece33ed,W.O.24,alternative rock,2
194291,2b1827fe-6a1f-460c-81c1-195bd4f30bbd,Sylvan,progressive rock,3
756819,dfed90f8-ddc7-4c9b-a433-748a0da64d1d,The Ills,post-rock,3
1418,23d8426c-18c7-46e6-a51d-7395bd43c641,Tangerine Dream,ambient,13
747600,6504525a-2b70-4f87-af0b-53dc82d14f9b,Vensty,hip hop,2
46213,18e9bfd5-db23-4bc1-be0f-5710e5d656e4,Exodus,thrash metal,11
363089,1c46e82f-4764-4d82-a33b-5d5aee5e2881,Fergie,pop rap,2
21949,3fd5eb03-0511-4ea1-a6cb-67e43cfe5db6,Jaromír Nohavica,czech,3
1922027,7d517c2e-ea8a-4401-935b-42f9343630c7,파란노을,emo,5
1360313,01ad20c3-5896-4da9-82b6-b3b5c24c4f5e,Abhomine,black metal,2
1270341,13351afc-e9cb-4358-9bc9-b77d4d5dca25,Makrothumia,doom metal,2
37078,bf61e8ff-7621-4655-8ebd-68210645c5e9,Kris Kross,hip hop,2
31499,45be8e20-3c3c-4e78-98f0-b5bdecf2f703,Sparklehorse,indie rock,3
22086,cd706565-fa68-4eab-8d17-f1d58bf3b299,Jon Schmidt,pianist,3
6099,a587390a-db69-4ba9-9d7b-3afa13aefc6a,Karma to Burn,stoner metal,3
437908,d89385cc-0c29-4cd0-ae8c-d193f33ead16,Shahram Shabpareh,persian,2
187573,37ea73dd-a48c-4659-8b9d-5c77bd9cbd12,Deathspell Omega,french,3
70333,40e5511f-2bc2-4d96-93a7-b3c1028a529f,Tony Vega,latin,2
198568,8b034085-b06d-4c42-9be3-d709be169d79,Ebo Taylor,afrobeat,2
41660,095311b3-786f-4905-af19-03ae6b242a57,Wilhelm Kempff,classical,2
11960,d9241f5b-721a-4e08-a25a-acd83ed878cc,El‐P,hip hop,3
112605,c3c82bdc-d9e7-4836-9746-c24ead47ca19,Mark Ronson,united kingdom,2
198568,8b034085-b06d-4c42-9be3-d709be169d79,Ebo Taylor,highlife,3
5639,d1e50d68-d5e4-4725-a4d2-11fdbb3e64fa,Deceased,death metal,3
57926,2c8eccdf-487a-47b9-8246-607a3f1e0b26,Kabal,hip hop,2
2869,6648391e-7890-4f6c-b939-976f215195d3,UNKLE,downtempo,2
270675,49814f71-8fef-41ec-9af8-b6995c0bd601,The Black Angels,psychedelic rock,3
1347,3c3d3ad8-3935-4c00-affb-768563916f36,Fluke,big beat,2
145273,c6c6f154-b3b8-4f82-a500-589373f41556,Carlo Gesualdo,renaissance,2
12022,9170ee99-b422-4134-a1f9-9f4e5aaf8127,The King’s Singers,a cappella,2
108194,a962a2a7-07c9-4544-8d1f-a506016674d8,Seba,drum and bass,4
497244,c8ef6532-c6aa-4628-ad2f-03b19a99c0fc,Don Philippe,jazz,2
1570435,9da7f638-fead-456a-bcb8-4f2927a5d657,Taha,hip hop,2
1536,481bf5f9-2e7c-4c44-b08a-05b32bc7c00d,INXS,new wave,5
1560,b2dbfc09-b332-408b-a235-1850e41971c5,Bloodhound Gang,rock,5
36249,9a33a7ad-f725-473a-b50a-1d1796183af1,Claudio Monteverdi,renaissance,2
9896,1709e9f2-c77f-4779-b67d-44905fbc35c0,The Swingle Singers,a cappella,3
20877,013c8e5b-d72a-4cd3-8dee-6c64d6125823,Edvard Grieg,romantic,4
1560,b2dbfc09-b332-408b-a235-1850e41971c5,Bloodhound Gang,punk,2
76600,60388d41-0bea-452c-baeb-a37d97ced6bf,Polar,drum and bass,2
21922,ae0b2424-d4c5-4c54-82ac-fe3be5453270,Arvo Pärt,contemporary,2
11749,948b6eb9-576a-4460-9a67-3aaebf33bd8e,Boby Lapointe,chanson française,2
118899,e38ae17c-22f1-4e60-bfc5-8c98bad32473,Eric B.,hip hop,3
70333,40e5511f-2bc2-4d96-93a7-b3c1028a529f,Tony Vega,salsa,2
668929,be166079-6f21-4d0d-af2a-9f55c4b34455,Delta Heavy,drum and bass,6
633249,51e1e394-7e7b-4982-8c7c-cd5a4de5719c,日塔奈美,sayonara zetsubou sensei,2
2085,000fc734-b7e1-4a01-92d1-f544261b43f5,Cocteau Twins,shoegaze,9
125018,b6f6308b-8db6-428b-b9e9-cf9b4ae5706b,The Gas House Gang,a cappella,2
24635,75d98827-d476-4112-84b4-44b5495581c6,Jane Monheit,jazz,4
20503,a449973b-074b-4cf0-a4d6-f11fa2d1073f,E‐40,gangsta rap,2
228277,fe1a873d-2000-4789-a895-4187fe756203,Parov Stelar,nu jazz,3
776623,fcb4872c-6039-4be8-a720-77e9d692c221,Dialectrix,hip hop,2
103680,940a5867-a2e5-4af5-ae05-91cf63bd0b52,Rondò Veneziano,instrumental,2
113142,d1551eec-60e6-4fb0-91e2-b437a3d6e8c6,Secret Shine,indie rock,2
299896,23731331-d91f-4057-9d45-2a246584829c,Patterns,shoegaze,2
354,48b48175-5ffd-49a2-88e2-ca84118544ca,Biz Markie,hip hop,5
496633,a0eb374d-ce13-4900-b8aa-a25fde420355,Maria Schneider,jazz,2
191127,e6791155-ec80-4a7a-b108-54481ff73ead,Dengue Fever,cambodia,2
170068,02c78165-640f-4c9c-98a1-5225a646b315,Third Realm,ebm,2
779228,aac8a458-8709-4d6b-964c-19fd9b2d7552,The Rumjacks,celtic,2
71489,17d16c18-5b51-45bd-87cd-cb76580c1623,Diorama,synthpop,2
303879,873790e6-5440-4c3c-8be0-0a1ca9058707,Fiskales Ad-Hok,punk,2
2927,733e7372-5400-4c79-9059-33e2b2262d01,Fettes Brot,hip hop,2
436994,95cb9464-742f-4ebe-9d3a-661ff5d423c1,Melmor,france,2
436994,95cb9464-742f-4ebe-9d3a-661ff5d423c1,Melmor,punk,2
1498813,11d94660-1963-4020-8762-4c5907e2ea48,Psychedelic Porn Crumpets,grunge,2
3158,3f6fb6f6-f129-4fe2-8e17-aceb8a85ebc2,Fehlfarben,neue deutsche welle,3
1700571,7c0f4eaf-ae51-4351-8a6b-2355c6189046,Carter,drum and bass,2
2798,6cb79cb2-9087-44d4-828b-5c6fdff2c957,Gary Numan,synth-pop,6
301662,08a013b1-f521-457c-8b8a-149051cb52b5,The Brobecks,alternative rock,2
651385,542f342d-adfe-45bb-ad06-7d799f9f43ce,Brigad 45 B,punk,2
1194,21666405-49f8-44f6-94bb-e064f202f7ba,The Waterboys,pop rock,2
883941,9118f524-be76-4eaf-875c-ccf15e2a2ad6,Chief Keef,hip hop,2
779190,0ab5121d-fdd0-4019-a453-2163c4c329c2,Here Be Dragons,cardiff,2
779190,0ab5121d-fdd0-4019-a453-2163c4c329c2,Here Be Dragons,celtic,2
779190,0ab5121d-fdd0-4019-a453-2163c4c329c2,Here Be Dragons,folk,2
779190,0ab5121d-fdd0-4019-a453-2163c4c329c2,Here Be Dragons,punk,2
3455,51394536-9baa-4e6e-9db6-0b6137c111e0,Cleo Laine,jazz,2
784639,f8106451-d3cc-4011-8b2a-1c6c5f62e903,OXZ,punk,2
2018,f41490ce-fe39-435d-86c0-ab5ce098b423,Simple Minds,post-punk,3
741556,263bafa0-6b58-4a33-935a-527e73b2a7d1,Chin Chin,punk,3
91774,e1b9940a-3a38-4ead-8a95-d1dc0e572e9d,The 45 King,hip hop,2
2047020,501e9002-0cfb-42d5-9a7a-ee2409846398,MRG,melodic rap,2
55795,596ffa74-3d08-44ef-b113-765d43d12738,Justin Timberlake,contemporary r&b,2
55795,596ffa74-3d08-44ef-b113-765d43d12738,Justin Timberlake,r&b,3
1821479,1fd0ee3a-6114-4549-add4-402032759961,さくらみこ,virtual youtuber,3
55795,596ffa74-3d08-44ef-b113-765d43d12738,Justin Timberlake,dance-pop,3
2082522,b3f4df85-6fd1-42f4-a260-9aabcb5caec9,Katia Krow,drone,2
817355,4778e075-c59b-4455-be96-5c84fc458904,Princess Chelsea,indie pop,2
1644,35ef61ca-43db-4772-ba27-0489e9ebcb69,Emmylou Harris,country,2
853970,edd1588b-40e9-479e-b0e0-cf27e39022fc,Anthropolatri,black metal,2
2546,1932f5b6-0b7b-4050-b1df-833ca89e5f44,Marillion,neo-prog,3
1250078,80b2631a-e557-411a-a88d-b6660f24e4e3,Jay Reeve,hardstyle,2
2047020,501e9002-0cfb-42d5-9a7a-ee2409846398,MRG,hip hop,3
454480,b43c8284-8466-4e93-a416-5756e7ae8964,Les Ramoneurs de menhirs,celtic,3
1233935,2b82372f-8c85-4b47-a9fc-36fe4d4df5b4,The Comet Is Coming,jazz,3
346180,bffe9445-fb2c-4616-bf04-92e34a7e4359,Mick Boogie,hip hop,3
381092,d5723485-f360-4436-9566-a72046fb062a,Bedrövlerz,punk,2
404335,e5ee186b-138e-45b4-b0af-b539664f8197,Hylands Hörna,punk,2
787540,8d9dd2d1-0223-4366-9ade-7971f053f9f5,Död TV,punk,2
341136,7221819b-2bdf-4fab-81a5-2b2529426c97,Kazjurol,punk,2
4750,b4f4fd81-693f-410a-b433-9b0c0e8a3c99,Satanic Surfers,punk,2
66417,50b3518e-92bf-4630-8356-ad2d79a1ba91,Räserbajs,punk,2
140714,40e48dda-e0fc-4ab4-8b5c-ef8538001555,Svart Snö,punk,2
281543,c7bc11f4-ce1c-4af9-b27d-5656f64faf1f,Planet Trash,punk,2
738122,e0102f11-6eb5-478f-9f29-73b3812698dc,Crucifix,punk,2
240101,290d8286-d400-4b0f-bd61-f4a6a75c9f9a,The Bucks,punk,2
266167,693721ca-5a2c-4c73-9b51-700654f62662,C.D.S.,punk,2
221451,f4bf1b6d-c568-4f51-9b40-b275c30fe4a5,The Screamers,punk,2
14836,2d5583be-aafd-41ec-addd-df85913855ef,Vanilla Ice,hardcore hip hop,2
10477,b42eca0f-9381-43db-badb-1cba080a7dc2,Boyz II Men,r&b,2
58567,feca7cbb-d3ad-4b38-9399-a00aa9f9625f,The Voids,punk,2
148253,773d1025-3870-49af-beab-b5995ca914ee,Conny Froboess,actress,2
332332,602d356b-4c04-4897-b09b-6241448d36dd,Emerald Sun,power metal,2
792658,6fae7e97-2ea8-47d7-9fe6-a345c9427d83,Hiatus,cinematic,2
792658,6fae7e97-2ea8-47d7-9fe6-a345c9427d83,Hiatus,iranian,2
12356,b16fd684-831e-4128-8120-6626e76f88c6,Hocico,industrial,2
1682750,f4c71bf1-ff7c-44a6-83ea-0f51377dc7df,New Today,gothic rock,2
1547361,ef0a8ed4-6b3c-4b86-96bb-947896e50fdd,Dyssidia,progressive metal,2
1447803,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,The Marías,lo-fi,2
236739,f5be1a35-2584-4659-90ab-c42b8b4a8d84,Giuseppe Sinopoli,conductor,2
688050,c12452a0-801a-49e1-9221-ced29ffbf376,Diemertus,melodic death metal,2
688050,c12452a0-801a-49e1-9221-ced29ffbf376,Diemertus,deathcore,2
140153,9c896975-9650-4e47-9628-ec53d52312cc,The Dukes of Dixieland,jazz,2
454783,3b14ac58-285e-4b79-897f-7119768c0588,Becky Stark,folk,2
5617,c7e31260-7372-46dc-adf1-bd6e3e983e32,Eek‐A‐Mouse,reggae,3
11890,81e0f2b3-7b56-4327-b6e3-65e99658abb7,DJ Magic Mike,electro,2
154994,d8bc9ea8-28e8-4fc2-a012-6d2fab45a429,Koolism,hip hop,2
1882319,63ae6bdc-eb13-42a0-af1b-4189e3a74468,Big Baller B,comedy,2
1882319,63ae6bdc-eb13-42a0-af1b-4189e3a74468,Big Baller B,comedy rap,2
105989,69c1a984-3456-420b-9475-c5a4ccad6b4f,Twelfth Night,progressive rock,2
622402,211c5c98-b23a-465b-9d26-22d6f1db3ebd,Blutklinge,black metal,2
158906,ff401398-6d43-4e91-8f87-33fe19aafd84,Pescado Rabioso,hard rock,3
856756,6282eb3a-f09c-49cd-b90a-75a3072c33a5,Alienation Cold,atmospheric black metal,2
801995,b17aaddc-f7b3-4b4a-80b7-6292b9cac8e4,Homosapienz,hiphop,2
302775,4916d222-8381-4e38-abcd-725824e8450a,Helen Watts,contralto,2
140136,0aa89b1c-6e71-479b-80fc-ae50bdd0801a,Hekate,mediaeval,2
801995,b17aaddc-f7b3-4b4a-80b7-6292b9cac8e4,Homosapienz,acid-jazz,2
566088,424db88f-380d-47d8-b886-02984c068f07,Aguas Tónicas,stoner rock,2
1026270,18a96054-8a60-4148-804d-35e8fcea7dcd,Malaky,drum and bass,2
842973,7ea9c52f-65a9-4bb0-90c0-267f8fdbdde4,Roberto Abbondanza,baritone,2
804182,e77e7e0a-4b48-4722-8db6-a3d5cb9a07df,Hartford,pop punk,2
315160,e4416ac9-3b60-40d3-949c-403ec4bc0220,CRASH,thrash metal,2
210373,9c22e6c5-56a0-4559-b017-5b4e305141a2,عبد الحليم حافظ,arabic,3
210373,9c22e6c5-56a0-4559-b017-5b4e305141a2,عبد الحليم حافظ,script-arab,2
48680,f55d136a-1602-4a54-8efb-5cf44cea0ab1,Sôber,metal,2
290576,f4c8c50e-75fe-4893-9790-6cf3140d0581,Ηλίας Λιούγκος,greek,2
290578,865caa80-0cea-462d-a06a-be128b2cd70d,Λάκης Παππάς,greek,2
456150,d6d9ec73-d0dd-4066-944c-20d4a6d6c7c7,The Agonist,metalcore,5
1030,5968383c-11c1-4c5b-ada0-504a38cec8e7,Nusrat Fateh Ali Khan,sufi,3
441497,e95bb097-39b5-4f17-905a-5adbe6e519ea,Big Gay Al,south park,2
441497,e95bb097-39b5-4f17-905a-5adbe6e519ea,Big Gay Al,south park character,2
627417,49d20ed6-5692-402c-abe1-3526d9d45047,The Lurking Corpses,horror punk,2
825455,1964494f-9f1a-41c1-b054-80ef3b95025c,13th Floor Elevators,psychedelic rock,4
391180,4d591f86-cb45-4cc1-b04b-88d11bea2744,Lifelover,depressive black metal,5
887522,394fc862-beb6-459b-86e2-db83d5057fbc,Tormented,death metal,2
117693,abfbd5c8-c763-45e0-b321-14f6268c8410,Sumo,post-punk,3
